time,mnvel,errvel,tel,svalue
2458701.61084422,12121.896114189256,0.5916933728624221,HARPS-A,nodata
2458701.61459419,12123.612354981455,0.589382649276922,HARPS-A,nodata
2458701.61852934,12122.375323519755,0.612413833490822,HARPS-A,nodata
2458702.59722411,12119.862680921657,0.6222891246469221,HARPS-A,nodata
2458702.60108981,12121.856811373355,0.6138417685619221,HARPS-A,nodata
2458702.60485135,12121.318287530556,0.595256662535222,HARPS-A,nodata
2458703.55856811,12123.460510806555,0.895463456312022,HARPS-A,nodata
2458703.56237593,12124.400286072756,0.885629824176522,HARPS-A,nodata
2458703.56633422,12125.030699145655,0.9308200493993221,HARPS-A,nodata
2458704.72825297,12123.333423663555,1.052742567314322,HARPS-A,nodata
2458704.73211866,12121.613640091055,1.029260900994722,HARPS-A,nodata
2458704.73594963,12124.392703420655,0.9786698251051221,HARPS-A,nodata
2458706.57515929,12122.479253200756,0.768750779750022,HARPS-A,nodata
2458706.57767083,12123.497168025755,0.7805998770738221,HARPS-A,nodata
2458706.5800782,12121.462983966656,0.831859088539322,HARPS-A,nodata
2458706.58257816,12121.541167763355,0.8311569653766221,HARPS-A,nodata
2458706.58497395,12122.142121820656,0.801593728693622,HARPS-A,nodata
2458707.53667127,12121.876188898355,1.0192764844858222,HARPS-A,nodata
2458707.54260867,12121.154704429255,1.1590402445376222,HARPS-A,nodata
